DateTime,SType,Tension,Frequency,MainString,CrossString,FaceSize,Pattern
20201222190435,T,47-43,553.0,LUARUPR125,,97,16-19
20201223173252,T,48,626.0,BAXCEL125,,105,16-19
20201223173258,T,48,624.5,BAXCEL125,,105,16-19
20201224164946,T,50,642.0,TFXONE124,,100,16-19
20201224164950,T,50,641.0,TFXONE124,,100,16-19
20201224190833,T,45,603.5,BAADC130,,100,16-19
20201224190837,T,45,605.5,BAADC130,,100,16-19
20201225193804,T,60-62,603.0,BABLAST130,,100,16-19
20201225193807,T,60-62,604.5,BABLAST130,,100,16-19
20201225203504,T,40,519.5,LUARUPR125,,100,16-19
20201225203506,T,40,519.5,LUARUPR125,,100,16-19
20201229130938,T,48,588.5,YOPTST125,YOREXIS130,100,16-19
20201229130941,T,48,588.0,YOPTST125,YOREXIS130,100,16-19
20210108173243,T,55-53,650.0,BAXCEL125,,108,16-18
20210108173246,T,55-53,648.5,BAXCEL125,,108,16-18
20210112194719,T,52,602.0,LUARUP125,,93,16-18
20210112194722,T,52,601.0,LUARUP125,,93,16-18
20210113173438,T,45,630.5,BAXCEL125,,100,16-19
20210113173441,T,45,631.5,BAXCEL125,,100,16-19
20210113182948,T,47,560.0,YOPTP125,,100,16-18
20210113182952,T,47,560.5,YOPTP125,,100,16-18
20210114164901,T,45,627.0,BAXCEL125,,100,16-19
20210114164905,T,45,624.5,BAXCEL125,,100,16-19
20210115164210,T,49,646.5,BAXCEL125,,102,16-19
20210115164214,T,49,648.5,BAXCEL125,,102,16-19
20210115190710,T,43,606.5,TFXR3125,,100,16-19
20210115190713,T,43,606.5,TFXR3125,,100,16-19
20210116181837,T,46,615.5,BAXCEL125,,105,16-19
20210116181840,T,46,614.5,BAXCEL125,,105,16-19
20210116185935,T,49,644.0,BAXCEL125,,102,16-19
20210116185939,T,49,642.5,BAXCEL125,,102,16-19
20210118163056,T,47,571.0,BABLAST125,,95,16-20
20210118163100,T,47,572.0,BABLAST125,,95,16-20
20210118190016,T,47,569.0,BABLAST125,,95,16-20
20210118190020,T,47,570.0,BABLAST125,,95,16-20
20210118193613,T,50,627.5,TFXONE124,,107,16-19
20210118193617,T,50,625.5,TFXONE124,,107,16-19
20210120182450,T,50,575.0,YOPTP125,,105,16-18
20210120182454,T,50,576.0,YOPTP125,,105,16-18
20210125193415,T,42,614.0,TFXR3125,,100,16-20
20210125193418,T,42,615.5,TFXR3125,,100,16-20
20210126173931,T,42,586.5,SOHG115,,100,16-19
20210126173934,T,42,585.0,SOHG115,,100,16-19
20210126182942,T,43,533.5,BABLAST125,,98,16-20
20210126182945,T,43,532.0,BABLAST125,,98,16-20
20210126193715,T,50,632.0,TFXONE124,,100,16-19
20210126193718,T,50,631.5,TFXONE124,,100,16-19
20210128193821,T,45,599.0,GOMS16,,100,16-19
20210128193824,T,45,598.0,GOMS16,,100,16-19
20210130192130,T,48,616.0,BAVSTOUCH125,,100,16-19
20210130192133,T,48,616.0,BAVSTOUCH125,,100,16-19
20210203171532,T,50,554.5,BABLAST130,,100,16-19
20210203171536,T,50,554.5,BABLAST130,,100,16-19
20210203182649,T,48-52,637.5,GOMS16,,100,18-16
20210203182653,T,48-52,637.0,GOMS16,,100,18-16
20210205165606,T,53,604.5,LU4GS125,,104,16-20
20210205165609,T,53,605.5,LU4GS125,,104,16-20
20210206181940,T,50-54,635.5,BAADC130,,100,18-16
20210206181943,T,50-54,636.0,BAADC130,,100,18-16
20210206191341,T,50,644.5,GOAKP16,,100,16-18
20210206191344,T,50,645.0,GOAKP16,,100,16-18
20210208201141,T,50,624.0,SOHG115,,100,16-19
20210208201145,T,50,624.5,SOHG115,,100,16-19
20210213152300,T,50,624.5,TFXR3125,,107,16-19
20210213152303,T,50,623.5,TFXR3125,,107,16-19
20210213164838,T,52,625.5,GOMS16,,110,18-19
20210213164842,T,52,625.0,GOMS16,,110,18-19
20210215165355,T,50,640.0,TFXR3125,,100,16-19
20210215165357,T,50,641.0,TFXR3125,,100,16-19
20210216190742,T,52,657.0,GOMS16,,98,16-19
20210216190744,T,52,655.5,GOMS16,,98,16-19
20210217195146,T,46-48,614.0,SOHG115,,100,16-19
20210217195149,T,46-48,613.5,SOHG115,,100,16-19
20210218164222,T,56,580.0,BABLAST130,,100,16-19
20210218164224,T,56,581.0,BABLAST130,,100,16-19
20210218200435,T,56,592.5,BABLAST130,,100,16-19
20210218200438,T,56,592.5,BABLAST130,,100,16-19
20210219165350,T,46,636.5,BAXCEL125,,100,16-19
20210219165353,T,46,634.5,BAXCEL125,,100,16-19
20210220151439,T,55,663.5,SOHG115,,98,16-19
20210220151443,T,55,661.0,SOHG115,,98,16-19
20210222200831,T,48,565.0,YOPTP125,,100,16-19
20210222200833,T,48,564.0,YOPTP125,,100,16-19
20210224174004,T,43-42,612.0,TFXR3125,,100,16-19
20210224174007,T,43-42,611.5,TFXR3125,,100,16-19
20210224192113,T,53-49,701.0,GOAKP17,,98,16-19
20210224192116,T,53-49,699.5,GOAKP17,,98,16-19
20210224201248,T,46,580.5,LU4GS125,,100,16-19
20210224201251,T,46,580.0,LU4GS125,,100,16-19
20210225163435,T,47,608.0,TFXR3125,,107,16-19
20210225163438,T,47,608.5,TFXR3125,,107,16-19
20210225193754,T,55,606.0,LUARUPR125,,103,16-20
20210225193757,T,55,606.5,LUARUPR125,,103,16-20
20210226191923,T,48,637.5,GOMS16,,100,16-19
20210226191926,T,48,639.5,GOMS16,,100,16-19
20210226201757,T,42,597.0,GOMS16,,100,14-18
20210226201801,T,42,598.5,GOMS16,,100,14-18
20210227155501,T,48-46,622.0,SOHG115,,97,16-21
20210227155504,T,48-46,622.0,SOHG115,,97,16-21
20210227173433,T,48-46,557.5,YOPTP125,,97,16-21
20210227173436,T,48-46,554.5,YOPTP125,,97,16-21
20210227181204,T,48-46,559.0,YOPTP125,,97,16-21
20210227181207,T,48-46,559.0,YOPTP125,,97,16-21
20210301164726,T,48,647.5,TFXR3125,,100,16-19
20210301164730,T,48,645.0,TFXR3125,,100,16-19
20210302171337,T,47,614.0,BAXCEL125,,100,16-19
20210302171339,T,47,614.5,BAXCEL125,,100,16-19
20210302180946,T,52-51,665.5,BAXCEL125,,100,16-19
20210302180948,T,52-51,666.5,BAXCEL125,,100,16-19
20210303175714,T,50,604.5,YOPTST125,,95,16-19
20210303175719,T,50,604.5,YOPTST125,,95,16-19
20210303183330,T,50,606.0,YOPTST125,,95,16-19
20210303183334,T,50,605.0,YOPTST125,,95,16-19
20210303194455,T,50,581.5,YOPTP125,,100,16-19
20210303194458,T,50,581.0,YOPTP125,,100,16-19
20210304161629,T,50,579.5,YOPTP125,,102,16-19
20210304161632,T,50,578.0,YOPTP125,,102,16-19
20210305165128,T,43,586.5,BAADC130,,98,16-20
20210305165131,T,43,586.5,BAADC130,,98,16-20
20210308165122,T,52,573.0,LUARUP125,,100,16-19
20210308165127,T,52,574.0,LUARUP125,,100,16-19
20210308192744,T,48-47,634.0,TFXR3125,,100,16-19
20210308192749,T,48-47,635.5,TFXR3125,,100,16-19
20210309195230,T,52,666.5,YOPTF120,,88,18-20
20210309195233,T,52,667.0,YOPTF120,,88,18-20
20210310202223,T,48-46,571.5,YOPTST125,,100,16-19
20210310202226,T,48-46,573.0,YOPTST125,,100,16-19
20210312193225,T,38-36,495.0,GOMS16,,115,16-18
20210312193228,T,38-36,495.5,GOMS16,,115,16-18
20210313191555,T,45,620.0,GOAKP16,YOPTF120,98,16-19
20210313191558,T,45,622.5,GOAKP16,YOPTF120,98,16-19
20210315165501,T,46,530.0,YOPTP130,,100,16-19
20210315165504,T,46,527.0,YOPTP130,,100,16-19
20210318200404,T,50,597.5,GOMS16,,115,16-19
20210318200407,T,50,598.5,GOMS16,,115,16-19
20210319201155,T,45,608.0,GOMS16,,100,16-19
20210319201158,T,45,608.5,GOMS16,,100,16-19
20210322165241,T,50,570.5,YOPTP125,,100,16-19
20210322165244,T,50,570.5,YOPTP125,,100,16-19
20210323193312,T,52,563.5,BABLAST130,,100,16-19
20210323193316,T,52,564.0,BABLAST130,,100,16-19
20210324171024,T,53,600.5,YOPTST125,,100,16-19
20210324171027,T,53,601.5,YOPTST125,,100,16-19
20210325191124,T,58,586.5,BABLAST130,,100,16-19
20210325191128,T,58,588.5,BABLAST130,,100,16-19
20210325200521,T,58,587.0,BABLAST130,,100,16-19
20210325200524,T,58,588.0,BABLAST130,,100,16-19
20210326165512,T,50-54,636.5,SOHG115,,100,18-16
20210326165516,T,50-54,637.5,SOHG115,,100,18-16
20210327164951,T,50,639.0,GOMS16,,100,16-19
20210327164954,T,50,637.0,GOMS16,,100,16-19
20210329164944,T,46,524.5,YOPTP130,,100,16-19
20210329164948,T,46,525.5,YOPTP130,,100,16-19
20210329192544,T,46,566.0,LU4GS125,,100,16-19
20210329192548,T,46,564.0,LU4GS125,,100,16-19
20210329200952,T,47-52,626.0,BAADC130,,100,18-16
20210329200955,T,47-52,626.0,BAADC130,,100,18-16
20210330193905,T,52,591.5,LUARUPR125,,97,16-19
20210330193907,T,52,592.5,LUARUPR125,,97,16-19
20210330201617,T,52,593.0,LUARUPR125,,97,16-19
20210330201620,T,52,591.0,LUARUPR125,,97,16-19
20210401165155,T,53,714.0,GOAKP17,,98,16-19
20210401165158,T,53,716.0,GOAKP17,,98,16-19
20210402163852,T,44,615.0,GOAKP16,,100,16-19
20210402163858,T,44,616.5,GOAKP16,,100,16-19
20210402195434,T,44,648.5,GOAKP17,,100,16-19
20210402195437,T,44,650.5,GOAKP17,,100,16-19
20210403162132,T,55,680.0,GOMS16,,100,16-19
20210403162135,T,55,679.0,GOMS16,,100,16-19
20210405180901,T,50,637.5,GOMS16,,100,16-19
20210405180903,T,50,637.0,GOMS16,,100,16-19
20210405202110,T,48,612.0,BAXCEL130,,100,16-19
20210405202113,T,48,612.0,BAXCEL130,,100,16-19
20210406192727,T,55-53,669.5,BAXCEL125,,108,16-18
20210406192731,T,55-53,668.5,BAXCEL125,,108,16-18
20210407191239,T,48-53,637.5,GOMS16,,100,18-16
20210407191243,T,48-53,639.0,GOMS16,,100,18-16
20210408193135,T,55,668.5,GOMS16,,100,16-19
20210408193138,T,55,669.0,GOMS16,,100,16-19
20210409163341,T,47,620.0,TFXR3125,,105,16-15
20210409163344,T,47,621.5,TFXR3125,,105,16-15
20210410155156,T,47,568.0,YOPTP125,,98,16-19
20210410155200,T,47,567.5,YOPTP125,,98,16-19
20210410164142,T,40,567.5,SOHG115,,98,18-20
20210410164146,T,40,567.5,SOHG115,,98,18-20
20210414171421,T,48-47,641.0,TFXR3125,,100,16-19
20210414171425,T,48-47,640.5,TFXR3125,,100,16-19
20210414180848,T,48-47,637.5,TFXR3125,,100,16-19
20210414180850,T,48-47,635.5,TFXR3125,,100,16-19
20210414191418,T,53,597.5,LUARUPR125,,98,16-19
20210414191421,T,53,599.0,LUARUPR125,,98,16-19
20210414200345,T,42-41,595.5,TFXR3125,,102,16-19
20210414200347,T,42-41,597.0,TFXR3125,,102,16-19
20210415195537,T,35,472.5,LUARUPR125,,100,16-19
20210415195541,T,35,472.5,LUARUPR125,,100,16-19
20210417170849,T,42,564.0,GOMS16,,110,16-20
20210417170851,T,42,564.5,GOMS16,,110,16-20
20210417192646,T,45,524.0,LUARUPR125,,100,16-19
20210417192649,T,45,524.0,LUARUPR125,,100,16-19
20210419171755,T,48-47,626.5,TFXONE124,,102,16-19
20210419171758,T,48-47,628.0,TFXONE124,,102,16-19
20210420195014,T,50,636.5,TFXR3125,,107,16-19
20210420195017,T,50,636.5,TFXR3125,,107,16-19
20210421180035,T,40,529.5,BABLAST125,,100,16-19
20210421180038,T,40,531.5,BABLAST125,,100,16-19
20210421190912,T,52,573.5,BABLAST130,,100,16-19
20210421190916,T,52,572.5,BABLAST130,,100,16-19
20210421195524,T,46,625.5,TFXR3125,,103,16-18
20210421195527,T,46,626.0,TFXR3125,,103,16-18
20210422191635,T,42-40,570.5,TFXONE124,LUARUPR125,97,16-19
20210422191638,T,42-40,570.0,TFXONE124,LUARUPR125,97,16-19
20210422200855,T,46,581.5,WSNATURAL125,,100,16-19
20210422200858,T,46,581.0,WSNATURAL125,,100,16-19
20210426164719,T,48,618.0,BAXCEL130,,98,16-19
20210426164723,T,48,617.5,BAXCEL130,,98,16-19
20210426174843,T,48,542.5,LUARUPR125,,100,16-19
20210426174846,T,48,543.5,LUARUPR125,,100,16-19
20210426182710,T,44-43,602.0,GOAKP16,,100,16-19
20210426182714,T,44-43,602.0,GOAKP16,,100,16-19
20210427200135,T,55,671.5,GOMS16,,100,16-19
20210427200138,T,55,672.5,GOMS16,,100,16-19
20210506172958,T,52,670.5,TFXR3125,,100,16-19
20210506173002,T,52,669.5,TFXR3125,,100,16-19
20210508190652,T,42,592.5,SOHG115,,98,18-20
20210508190655,T,42,593.0,SOHG115,,98,18-20
20210510181534,T,54,630.5,YOPTF120,,100,16-19
20210510181537,T,54,630.0,YOPTF120,,100,16-19
20210511190535,T,44,562.5,YOPTST125,,100,16-19
20210511190538,T,44,563.5,YOPTST125,,100,16-19
20210512184448,T,46,551.0,YOPTP125,,105,16-15
20210512184451,T,46,550.0,YOPTP125,,105,16-15
20210513164641,T,46,610.0,TFXONE124,,100,16-19
20210513164644,T,46,610.0,TFXONE124,,100,16-19
20210513181259,T,48,572.5,SOHG125,,98,16-19
20210513181303,T,48,573.0,SOHG125,,98,16-19
20210513193942,T,46,616.0,BAXCEL125,,105,16-19
20210513193946,T,46,615.0,BAXCEL125,,105,16-19
20210514174611,T,49,645.0,BAXCEL125,,102,16-19
20210514174613,T,49,644.5,BAXCEL125,,102,16-19
20210514183823,T,40,514.0,LUARUPR125,,100,16-19
20210514183825,T,40,514.5,LUARUPR125,,100,16-19
20210514193343,T,48,566.5,SOHG125,,100,16-19
20210514193346,T,48,566.0,SOHG125,,100,16-19
20210515184455,T,46,584.5,TFXONE124,LU4GS125,100,16-19
20210515184457,T,46,585.0,TFXONE124,LU4GS125,100,16-19
20210518184917,T,58,714.0,TFXONE124,,98,16-19
20210518184920,T,58,711.5,TFXONE124,,98,16-19
20210519181542,T,52,601.5,SOHG125,,97,16-19
20210519181545,T,52,602.0,SOHG125,,97,16-19
20210521180549,T,43-42,533.0,YOPTP125,,98,16-20
20210521180553,T,43-42,533.0,YOPTP125,,98,16-20
20210521184700,T,43,528.0,YOPTP125,,100,16-19
20210521184703,T,43,527.0,YOPTP125,,100,16-19
20210521200050,T,53-51,625.5,GOMS16,,110,16-20
20210521200053,T,53-51,624.5,GOMS16,,110,16-20
20210526174424,T,52,644.5,TFXONE124,,100,16-19
20210526174427,T,52,646.5,TFXONE124,,100,16-19
20210527180949,T,55,683.5,GOAKP16,,100,16-19
20210527180953,T,55,685.0,GOAKP16,,100,16-19
20210528193625,T,46,516.5,YOPTP125,,115,16-17
20210528193629,T,46,516.5,YOPTP125,,115,16-17
20210529173133,T,53,612.5,YOPTST125,,100,16-19
20210529173137,T,53,612.0,YOPTST125,,100,16-19
20210531172329,T,45,617.0,GOMS16,,100,16-19
20210531172332,T,45,618.0,GOMS16,,100,16-19
20210531181358,T,55,599.5,YOPTST125,,100,16-19
20210531181401,T,55,599.5,YOPTST125,,100,16-19
20210601184151,T,46,626.5,TFXR3125,,100,16-19
20210601184155,T,46,626.5,TFXR3125,,100,16-19
20210601193534,T,49-48,640.5,BAXCEL125,,102,16-19
20210601193536,T,49-48,638.5,BAXCEL125,,102,16-19
20210602164633,T,50,641.0,TFXONE124,,98,16-19
20210602164635,T,50,643.0,TFXONE124,,98,16-19
20210602174506,T,50,615.0,BAADC130,,100,14-16
20210602174509,T,50,615.0,BAADC130,,100,14-16
20210602190416,T,47,580.0,TFXONE124,,115,16-19
20210602190420,T,47,579.5,TFXONE124,,115,16-19
20210605164535,T,52-50,585.5,YOPTP125,,98,16-19
20210605164538,T,52-50,584.5,YOPTP125,,98,16-19
20210608182036,T,44,617.0,GOAKP16,,100,16-19
20210608182039,T,44,617.0,GOAKP16,,100,16-19
20210608190307,T,44,612.5,GOAKP16,,100,16-19
20210608190310,T,44,612.5,GOAKP16,,100,16-19
20210609171954,T,45-42,614.0,TFXR3125,,100,16-19
20210609171956,T,45-42,613.0,TFXR3125,,100,16-19
20210612160520,T,47,579.5,BAADC130,,104,16-19
20210612160523,T,47,579.0,BAADC130,,104,16-19
20210612165728,T,52,577.5,YOPTP125,,100,16-19
20210612165730,T,52,576.5,YOPTP125,,100,16-19
20210612175412,T,48-46,597.5,TFXONE124,,108,16-18
20210612175415,T,48-46,598.5,TFXONE124,,108,16-18
20210612182801,T,44,599.0,TFXONE124,,100,16-19
20210612182804,T,44,599.5,TFXONE124,,100,16-19
20210616170142,T,42-40,531.0,BABLAST125,,100,16-19
20210616170144,T,42-40,531.5,BABLAST125,,100,16-19
20210616193630,T,45,615.5,TFXONE124,,100,16-19
20210616193633,T,45,616.5,TFXONE124,,100,16-19
20210617162524,T,45,552.0,BAADC130,,105,16-19
20210617162528,T,45,553.0,BAADC130,,105,16-19
20210617195552,T,45,573.5,BAADC130,,110,16-19
20210617195555,T,45,572.0,BAADC130,,110,16-19
20210618165647,T,46,555.5,YOPTP125,,100,16-19
20210618165650,T,46,555.5,YOPTP125,,100,16-19
20210619170218,T,50,625.0,BAVSTOUCH125,,98,18-20
20210619170222,T,50,624.0,BAVSTOUCH125,,98,18-20
20210621194906,T,43,608.0,TFXR3125,,100,16-19
20210621194909,T,43,607.0,TFXR3125,,100,16-19
20210624162449,T,48,646.0,TFXR3125,,98,16-19
20210624162452,T,48,648.0,TFXR3125,,98,16-19
20210624200523,T,47,556.5,SOHG125,,100,16-19
20210624200526,T,47,558.0,SOHG125,,100,16-19
20210625163601,T,50,629.0,SOHG115,,100,16-19
20210625163604,T,50,630.0,SOHG115,,100,16-19
20210625181225,T,50,581.0,SOHG125,,100,16-19
20210625181228,T,50,582.5,SOHG125,,100,16-19
20210626154104,T,50,567.0,LUARUPR125,,100,16-19
20210626154107,T,50,567.0,LUARUPR125,,100,16-19
20210626163152,T,50-49,621.0,BAXCEL130,,100,16-19
20210626163155,T,50-49,622.0,BAXCEL130,,100,16-19
20210626184208,T,38,570.0,GOAKP16,,100,16-19
20210626184210,T,38,569.5,GOAKP16,,100,16-19
20210628182227,T,45,626.5,TFXR3125,,100,16-19
20210628182229,T,45,624.5,TFXR3125,,100,16-19
20210629192920,T,50-49,647.0,GOAKP16,,100,16-19
20210629192922,T,50-49,648.0,GOAKP16,,100,16-19
20210630184026,T,47,572.0,SOHG125,,98,16-19
20210630184028,T,47,572.0,SOHG125,,98,16-19
20210701164711,T,45-42,588.0,BAADC130,,100,16-16
20210701164713,T,45-42,587.5,BAADC130,,100,16-16
20210703155731,T,50,638.5,GOMS16,,100,16-19
20210703155734,T,50,639.5,GOMS16,,100,16-19
20210707190549,T,42,519.5,LUARUPR125,,100,16-19
20210707190552,T,42,521.5,LUARUPR125,,100,16-19
20210708200208,T,45-50,623.5,GOMS16,,100,18-16
20210708200212,T,45-50,623.0,GOMS16,,100,18-16
20210709201248,T,54-52,679.0,TFXR3125,,98,16-19
20210709201251,T,54-52,678.0,TFXR3125,,98,16-19
20210710185332,T,48-46,596.0,BAXCEL130,,108,16-18
20210710185335,T,48-46,596.0,BAXCEL130,,108,16-18
20210713173102,T,55-53,663.0,BAXCEL125,,108,16-18
20210713173105,T,55-53,663.0,BAXCEL125,,108,16-18
20210713183629,T,52,572.0,LUARUP130,,98,16-19
20210713183632,T,52,572.5,LUARUP130,,98,16-19
20210714164244,T,47,563.5,YOPTP125,,98,16-19
20210714164248,T,47,563.5,YOPTP125,,98,16-19
20210715195740,T,50,629.0,TFXR3125,,107,16-19
20210715195744,T,50,630.5,TFXR3125,,107,16-19
20210717165432,T,50,582.0,YOPTST125,,98,16-20
20210717165434,T,50,581.5,YOPTST125,,98,16-20
20210717174748,T,54,658.0,GOMS16,,105,16-20
20210717174751,T,54,656.0,GOMS16,,105,16-20
20210717183759,T,54,678.5,GOMS16,,100,16-19
20210717183802,T,54,677.0,GOMS16,,100,16-19
20210719201946,T,47,572.0,BABLAST125,,100,16-19
20210719201948,T,47,572.5,BABLAST125,,100,16-19
20210720191652,T,42,518.5,YOPTP125,,100,16-19
20210720191656,T,42,518.5,YOPTP125,,100,16-19
20210720200736,T,50,565.0,SOHG125,,100,16-19
20210720200739,T,50,565.5,SOHG125,,100,16-19
20210721171344,T,50,616.0,YOREXIS130,,100,16-18
20210721171348,T,50,617.5,YOREXIS130,,100,16-18
20210721181304,T,53,574.5,BABLAST130,,98,18-20
20210721181307,T,53,573.0,BABLAST130,,98,18-20
20210724155748,T,50,629.0,GOMS16,,104,16-19
20210724155752,T,50,629.0,GOMS16,,104,16-19
20210724170253,T,52,601.0,LUARUP125,,93,16-18
20210724170256,T,52,600.5,LUARUP125,,93,16-18
20210724175937,T,50-48,568.5,YOPTP125,,97,16-19
20210724175939,T,50-48,569.5,YOPTP125,,97,16-19
20210726183702,T,46,575.5,BAXCEL125,,115,14-16
20210726183705,T,46,576.5,BAXCEL125,,115,14-16
20210726194447,T,50,662.5,GOMS16,,100,16-20
20210726194449,T,50,661.0,GOMS16,,100,16-20
20210728174650,T,50,631.5,TFXR3125,,107,16-19
20210728174653,T,50,632.5,TFXR3125,,107,16-19
20210729175330,T,43,619.5,TFXR3125,,98,16-19
20210729175332,T,43,620.5,TFXR3125,,98,16-19
20210729184224,T,45,616.5,TFXR3125,,100,16-19
20210729184226,T,45,617.5,TFXR3125,,100,16-19
20210729194055,T,43-42,535.5,YOPTP125,,98,16-20
20210729194058,T,43-42,537.5,YOPTP125,,98,16-20
20210731173024,T,46,571.0,LU4GS125,,100,16-19
20210731173027,T,46,571.5,LU4GS125,,100,16-19
20210802165031,T,53,585.0,LUARUPR125,,98,16-19
20210802165034,T,53,586.0,LUARUPR125,,98,16-19
20210802193741,T,42,588.0,GOAKP16,YOPTF120,95,16-19
20210802193744,T,42,588.0,GOAKP16,YOPTF120,95,16-19
20210807164918,T,55,648.0,BAADC130,,100,16-19
20210807164920,T,55,647.5,BAADC130,,100,16-19
20210810174704,T,50,658.0,TFXONE124,,100,16-20
20210810174707,T,50,658.5,TFXONE124,,100,16-20
20210810192220,T,42,576.0,YOREXIS130,,102,16-18
20210810192223,T,42,576.0,YOREXIS130,,102,16-18
20210811191718,T,40,602.5,TFXONE124,,95,16-20
20210811191720,T,40,602.5,TFXONE124,,95,16-20
20210811200206,T,40,608.5,TFXONE124,,95,16-20
20210811200208,T,40,609.5,TFXONE124,,95,16-20
20210816164124,T,50,649.0,TFTGV125,,100,16-19
20210816164127,T,50,649.0,TFTGV125,,100,16-19
20210816190608,T,45,624.0,GOMS16,,98,16-19
20210816190614,T,45,623.5,GOMS16,,98,16-19
20210816195312,T,50,662.5,TFTGV125,,98,16-19
20210816195315,T,50,665.0,TFTGV125,,98,16-19
20210818191812,T,46,574.0,LU4GS125,,100,16-19
20210818191815,T,46,573.5,LU4GS125,,100,16-19
20210819172950,T,52,608.0,BABLAST125,,100,16-19
20210819172953,T,52,608.5,BABLAST125,,100,16-19
20210821151632,T,52-54,604.5,BABLAST125,,98,18-16
20210821151634,T,52-54,603.0,BABLAST125,,98,18-16
20210821165058,T,52,596.0,LUARUP125,,97,16-19
20210821165102,T,52,595.5,LUARUP125,,97,16-19
20210824191545,T,47-51,636.0,TFTGV125,,100,18-16
20210824191548,T,47-51,635.0,TFTGV125,,100,18-16
20210824201742,T,45,543.5,SOHG125,,100,16-19
20210824201745,T,45,544.0,SOHG125,,100,16-19
20210825191029,T,50,537.0,YOPTP130,,100,16-19
20210825191032,T,50,535.0,YOPTP130,,100,16-19
20210826192926,T,49-48,635.0,BAXCEL125,,102,16-19
20210826192929,T,49-48,634.5,BAXCEL125,,102,16-19
20210827165045,T,46,598.5,YOREXIS130,,100,16-19
20210827165047,T,46,597.5,YOREXIS130,,100,16-19
20210831184507,T,45,546.0,BABLAST125,,107,16-19
20210831184511,T,45,547.5,BABLAST125,,107,16-19
20210904164057,T,48-47,631.0,TFXR3125,,100,16-19
20210904164100,T,48-47,631.0,TFXR3125,,100,16-19
20210904184218,T,49-47,629.0,BAXCEL125,,102,16-19
20210904184221,T,49-47,630.5,BAXCEL125,,102,16-19
20210906170403,T,46-44,600.0,TFXR3125,,105,16-19
20210906170406,T,46-44,601.5,TFXR3125,,105,16-19
20210907195205,T,47,581.0,BABLAST125,,98,16-19
20210907195207,T,47,581.0,BABLAST125,,98,16-19
20210908194604,T,42-40,596.5,TFXR3125,,102,16-19
20210908194607,T,42-40,595.0,TFXR3125,,102,16-19
20210909174201,T,47,561.0,SOHG125,,100,16-19
20210909174203,T,47,560.5,SOHG125,,100,16-19
20210909184041,T,40,582.5,SOHG115,,100,16-19
20210909184044,T,40,581.5,SOHG115,,100,16-19
20210909193407,T,45,627.5,TFTGV125,,98,16-19
20210909193410,T,45,627.5,TFTGV125,,98,16-19
20210910164640,T,45,598.5,BAADC130,,95,16-17
20210910164643,T,45,598.0,BAADC130,,95,16-17
20210911173451,T,47,574.5,YOPTP125,,98,16-19
20210911173454,T,47,575.0,YOPTP125,,98,16-19
20210916184026,T,46,632.0,TFXR3125,,103,16-18
20210916184030,T,46,630.5,TFXR3125,,103,16-18
20210916200634,T,48,596.0,TFXONE124,,110,16-19
20210916200636,T,48,598.5,TFXONE124,,110,16-19
20210918164651,T,48-47,622.5,TFXONE124,,102,16-19
20210918164654,T,48-47,623.0,TFXONE124,,102,16-19
20210921192223,T,52,660.5,GOAKP16,,100,16-19
20210921192226,T,52,661.5,GOAKP16,,100,16-19
20210921200050,T,50,629.0,SOHG115,,100,16-19
20210921200053,T,50,630.5,SOHG115,,100,16-19
20210922161027,T,50,629.5,SOHG115,,100,16-19
20210922161034,T,50,630.0,SOHG115,,100,16-19
20210922192010,T,50-49,624.0,BAXCEL130,,100,16-19
20210922192013,T,50-49,623.5,BAXCEL130,,100,16-19
20210924165000,T,50,629.0,TFXR3125,,107,16-18
20210924165004,T,50,628.5,TFXR3125,,107,16-18
20210925160229,T,43-42,534.5,YOPTP125,,98,16-20
20210925160232,T,43-42,535.0,YOPTP125,,98,16-20
20210925172038,T,40,522.5,YOPTP125,,100,16-19
20210925172041,T,40,523.5,YOPTP125,,100,16-19
20210925183903,T,45,617.5,GOMS16,,100,16-19
20210925183906,T,45,618.0,GOMS16,,100,16-19
20210928195058,T,46-48,561.5,YOPTP125,,105,16-15
20210928195101,T,46-48,563.5,YOPTP125,,105,16-15
20210930185049,T,46,567.0,LUNATURAL125,,100,16-19
20210930185053,T,46,566.5,LUNATURAL125,,100,16-19
20211001174706,T,45,588.5,SOHG115,,107,16-19
20211001174708,T,45,589.0,SOHG115,,107,16-19
20211001182931,T,55,676.0,GOMS16,,100,16-19
20211001182934,T,55,675.0,GOMS16,,100,16-19
20211002154919,T,48,522.5,PFBV125,,100,16-19
20211002154921,T,48,523.0,PFBV125,,100,16-19
20211005185253,T,50,645.0,GOMS16,,100,16-19
20211005185256,T,50,646.0,GOMS16,,100,16-19
20211006193135,T,47,628.0,TFXONE124,,100,16-19
20211006193137,T,47,627.5,TFXONE124,,100,16-19
20211006201014,T,50,629.5,GOMS16,,100,16-19
20211006201018,T,50,631.0,GOMS16,,100,16-19
20211008163835,T,45-43,575.5,YOREXIS130,YOPTST125,97,16-19
20211008163839,T,45-43,574.0,YOREXIS130,YOPTST125,97,16-19
20211009154538,T,43,621.0,BAXCEL125,,100,16-19
20211009154542,T,43,621.5,BAXCEL125,,100,16-19
20211009163156,T,55-53,662.5,BAXCEL125,,108,16-18
20211009163159,T,55-53,661.5,BAXCEL125,,108,16-18
20211009173553,T,52,605.0,LUARUP125,,97,16-19
20211009173556,T,52,605.5,LUARUP125,,97,16-19
